TimeUS,GyrX,GyrY,GyrZ,AccX,AccY,AccZ
5648308,4.738191e-05,-0.001313249,0.0001337461,-0.4829052,-0.7576322,-9.73178
5668120,-0.0002443882,-0.001263074,0.0002245526,-0.4862749,-0.7581423,-9.736176
5688045,0.0001522327,-0.001471929,3.846947e-05,-0.492163,-0.7589802,-9.74429
5708193,0.00037956,-0.001311083,1.617326e-05,-0.4857601,-0.7586688,-9.741373
5728082,0.0009243159,-0.001087552,-4.114931e-05,-0.4706004,-0.7627866,-9.734339
5748140,0.0008349339,-0.0005440604,-6.992056e-05,-0.4667469,-0.7639126,-9.727866
5768129,0.0008760357,-0.0001835269,-5.856775e-05,-0.4722064,-0.7630858,-9.72276
5788259,0.0004942404,0.0001619878,8.766128e-05,-0.4712026,-0.7611829,-9.726405
5808541,8.598703e-05,0.0004952058,0.0001455394,-0.4749665,-0.7654943,-9.739116
5828139,-0.0002794447,0.0006525745,0.0001324642,-0.486304,-0.7594061,-9.737597
5848250,-0.0009216818,0.0005941361,0.0004166317,-0.4898948,-0.7512882,-9.727735
5868181,-0.0005627745,-5.259269e-05,0.0004843604,-0.4882908,-0.7527265,-9.731506
5888168,-0.0005003452,-0.000267341,0.0003871892,-0.4826503,-0.7591907,-9.728947
5908563,0.000114165,-0.0004101078,0.000111772,-0.4745149,-0.754959,-9.734366
5928179,0.0004428938,4.405142e-05,-3.431856e-05,-0.4790599,-0.7547511,-9.743374
5948394,0.0007186744,0.0004142935,-0.0001139649,-0.4896776,-0.7558222,-9.737562
5968174,0.001068841,0.0003180138,2.394575e-06,-0.4831493,-0.7520971,-9.722149
5988105,0.001526237,-0.0001724493,0.0001535194,-0.4833619,-0.7535428,-9.724819
6008551,0.001563463,-0.0002954811,0.0002135042,-0.4815316,-0.7567539,-9.731214
6028180,0.001056649,-0.0006714446,0.0002110682,-0.4811179,-0.7537895,-9.736298
6048215,0.0007913818,-0.0007981127,0.0001212578,-0.4821284,-0.7603945,-9.737712
6068159,0.0003386209,-0.0003692365,2.171675e-05,-0.4717845,-0.76713,-9.722418
6088161,0.0003125496,9.090211e-05,2.5966e-05,-0.4684975,-0.7690883,-9.725396
6108737,0.0001091232,0.0007630385,2.306922e-05,-0.4741386,-0.7593029,-9.718991
6128178,-1.03297e-05,0.001132409,3.202069e-05,-0.4819627,-0.7577665,-9.723503
6148181,1.354475e-05,0.001356352,-9.510505e-05,-0.4750928,-0.7566775,-9.729336
6168236,-0.0002121239,0.001154902,-2.156942e-06,-0.471589,-0.7566155,-9.735209
6188170,-0.0001477231,0.0009223172,0.0001386793,-0.4755951,-0.758029,-9.736108
6208565,-0.0001890193,0.0006371716,0.0001885884,-0.4744561,-0.7578315,-9.741532
6228199,0.0002018516,0.000241482,4.738111e-05,-0.4837058,-0.7589171,-9.742177
6248179,0.0003161053,-3.179877e-05,8.869712e-05,-0.4814642,-0.7581182,-9.739504
6268361,0.0003658201,-8.811508e-05,0.0002173577,-0.4741985,-0.7552705,-9.740012
6288171,0.0001263041,0.0001763371,0.0002058686,-0.4682487,-0.7523123,-9.735011
6308558,-0.0001347464,0.0003052668,0.0002274008,-0.4664496,-0.7517776,-9.7291
6328145,-0.000284125,0.0003691595,0.0001747681,-0.4672507,-0.7626245,-9.732626
6348207,3.088552e-05,0.0003635057,1.993981e-05,-0.4767129,-0.7658658,-9.740767
6368166,0.0001528468,0.0004386225,-7.726946e-05,-0.480262,-0.7607546,-9.755413
6388170,0.0001367228,0.0005219578,2.656909e-05,-0.4759538,-0.76189,-9.744417
6408574,0.0001582199,0.0005195182,-5.741757e-05,-0.4819541,-0.766423,-9.741467
6428377,0.000146109,0.0005547029,-3.293e-05,-0.4776684,-0.7604558,-9.745101
6448220,0.0001956254,-0.0001605006,-6.744642e-06,-0.4726749,-0.7580576,-9.744878
6468195,-1.929239e-05,-0.0002348656,1.899237e-05,-0.4730056,-0.757935,-9.742755
6488155,-8.65464e-05,2.65961e-06,0.0002180898,-0.4737544,-0.7587897,-9.738675
6508536,0.0002335566,-0.0001342941,0.0002272,-0.4687396,-0.7564805,-9.75088
6528172,0.0004482426,5.271507e-05,5.928754e-05,-0.4664877,-0.7584587,-9.73597
6548232,0.0006337828,0.0005931121,-0.0003549984,-0.4748969,-0.7571303,-9.735503
6568158,0.0005181983,0.00117666,-0.0004320769,-0.468981,-0.7566921,-9.743461
6588338,0.0003814921,0.001610933,-0.000145877,-0.4718177,-0.7577506,-9.737129
6608544,-0.000224797,0.002026244,0.000111102,-0.4784822,-0.7581564,-9.729485
6628190,-0.0003834342,0.001599501,0.0001915514,-0.4799788,-0.7629012,-9.740059
6648264,-9.957646e-05,0.0008822944,0.0003471447,-0.4835736,-0.7621196,-9.747234
6668153,0.0001377911,0.0001140147,0.0005154078,-0.4850025,-0.7572191,-9.743836
6688182,0.0002813531,-0.0003922167,0.0005265429,-0.4776624,-0.7544214,-9.732396
6708530,0.0009729189,-0.0007151202,0.0004330969,-0.4591649,-0.7585241,-9.727434
6728194,0.001540752,-0.0004202407,3.931202e-05,-0.4585453,-0.7611834,-9.732491
6748390,0.001372943,9.268383e-05,-0.0003167412,-0.4671644,-0.7522638,-9.743633
6768184,0.0009885638,0.0006585371,-0.0003420524,-0.4656331,-0.7513199,-9.744051
6788177,0.0005264626,0.001346642,-0.0002074066,-0.4643433,-0.7588893,-9.7283
6808563,0.0003979161,0.001578957,-3.359459e-05,-0.4783214,-0.7589074,-9.724544
6828165,0.0002450813,0.001896608,0.000275994,-0.4738253,-0.7570261,-9.737636
6848225,0.0002147796,0.001891666,0.0003042238,-0.467711,-0.7611603,-9.730597
6868172,0.0001833778,0.001618472,0.0002252201,-0.4795545,-0.7633595,-9.729224
6888183,-0.000109181,0.001558696,0.0004265696,-0.488205,-0.7584119,-9.729455
6908780,-0.000186008,0.001302303,0.000672192,-0.4791497,-0.7597169,-9.727784
6928172,-0.0003499861,0.001234886,0.0005652039,-0.4717945,-0.7599549,-9.73663
6948222,6.947867e-06,0.0006586436,0.00030701,-0.4738654,-0.756488,-9.743891
6968198,0.0002519848,0.0003549854,0.000266615,-0.4773595,-0.7611248,-9.740436
6988186,0.0001954197,1.136044e-05,0.000257217,-0.4679841,-0.7599759,-9.737857
7008563,0.0002603974,-0.000320763,3.684115e-05,-0.4706469,-0.7606621,-9.733828
7028146,0.0005924168,-0.0001663348,6.914129e-05,-0.4730296,-0.7552392,-9.740653
7048258,0.0007466845,-0.0001726487,0.0002246987,-0.4679522,-0.7548892,-9.744411
7068358,0.0007559464,0.0002561173,0.0003900236,-0.4728203,-0.7589287,-9.74511
7088176,0.0006978376,0.0004141158,0.0004693383,-0.4730971,-0.7587661,-9.746458
7108569,0.0004816923,0.0004013693,0.0004576257,-0.4791853,-0.753758,-9.741992
7128192,0.0005576564,0.000615167,0.000288813,-0.4732318,-0.7518069,-9.733258
7148183,0.00070262,0.001032135,8.579766e-05,-0.4665718,-0.7522342,-9.736552
7168130,0.000606706,0.001369428,1.335233e-05,-0.4672783,-0.7571484,-9.728888
7188175,0.0004363398,0.001642998,3.562405e-06,-0.4693482,-0.7603251,-9.723983
7208546,0.000295832,0.001231186,-4.895359e-05,-0.4685234,-0.7621241,-9.734505
7228342,0.0001239995,0.0007908043,-0.0003460575,-0.4684998,-0.7572398,-9.748248
7248263,-0.0002290289,0.0005084509,-0.0005173641,-0.4756237,-0.7572739,-9.746013
7268186,-0.0004805662,-0.0001739496,-0.0006134963,-0.4734313,-0.7593969,-9.743324
7288183,-0.0005571107,-0.0001128538,-0.0004804085,-0.4769021,-0.7500753,-9.745833
7308535,-0.0003749329,0.0001158464,-0.0003338107,-0.4750998,-0.7551224,-9.735567
7328169,-0.0004412955,0.0003648482,-0.0002404995,-0.4811763,-0.7541652,-9.731049
7348207,-0.000133988,-0.0001124332,-0.0003283437,-0.4772236,-0.7526316,-9.728743
7368176,0.0004883739,-0.0005436038,-0.0004852653,-0.4728175,-0.7579582,-9.729009
7388398,0.0008580222,-0.0005267703,-0.00053057,-0.4732118,-0.7616825,-9.736825
7408542,0.001000836,-0.0003091781,-0.0003756872,-0.4756832,-0.7573612,-9.744667
7428185,0.0006343623,-0.0004384827,-8.661314e-06,-0.473644,-0.7582026,-9.741593
7448256,0.0004075567,-0.0008212562,0.0001204206,-0.4813415,-0.7559695,-9.763877
7468164,-0.0001760981,-0.0008497706,0.0002454989,-0.4871836,-0.7549789,-9.761644
7488183,-0.0002126793,-0.0005632255,0.000109836,-0.4833165,-0.7579669,-9.752966
7508540,-0.0002585441,-0.0002930365,-0.0001342276,-0.4717712,-0.7533612,-9.740007
7528166,-0.0003207619,-0.0001496145,-0.0001431766,-0.473996,-0.7510449,-9.74754
7548404,-0.0005900728,0.000450561,-7.823042e-05,-0.4746305,-0.7605558,-9.750667
7568182,-0.0007153029,0.0005953394,5.479502e-05,-0.4712198,-0.7566745,-9.75175
7588170,-0.0003061839,0.0002197821,0.0001350849,-0.4646365,-0.7569426,-9.749538
7608538,-0.00012376,0.0001138871,0.0001230515,-0.4626277,-0.7546806,-9.748165
7628165,-4.562647e-06,0.0002060746,3.935536e-05,-0.4655623,-0.7535202,-9.73918
7648252,-0.0001990013,0.0004661024,1.910717e-05,-0.4678721,-0.7559682,-9.747559
7668179,-0.0003039827,0.0007437634,8.058615e-05,-0.4614594,-0.7580795,-9.736713
7688154,-0.0003202558,0.0009062423,6.979702e-07,-0.4584522,-0.7578087,-9.73436
7708823,-0.0001924085,0.0007811842,2.690018e-05,-0.4689449,-0.7638144,-9.736851
7728189,-5.550621e-05,0.000592449,-5.119488e-06,-0.4714841,-0.7600267,-9.742123
7748226,0.0002217972,0.0003814494,1.807851e-05,-0.4704365,-0.7609605,-9.747944
7768156,0.0004616324,0.0003821932,-0.0001111079,-0.4623626,-0.7575431,-9.741119
7788174,0.0006049058,0.0004103329,-0.0001481006,-0.4656757,-0.7580128,-9.741277
7808580,0.0003412456,0.0007147288,-0.0001994622,-0.4711259,-0.7579584,-9.742271
7828164,8.729767e-05,0.0009200306,-0.0001665279,-0.4749043,-0.7539818,-9.753904
7848233,5.575353e-05,0.0006507008,-0.000185753,-0.4730178,-0.7530664,-9.757066
7868364,-0.0002077026,0.0003309127,-0.0001595775,-0.467921,-0.7508113,-9.750832
7888220,-0.0002148542,0.0001801116,-0.0002307242,-0.4630538,-0.7518429,-9.747135
7908540,-0.000147321,8.032125e-05,-0.0002802858,-0.4584754,-0.7533605,-9.746602
7928177,-0.0004207977,0.0002714335,-0.0002029422,-0.460112,-0.7505153,-9.750058
7948236,-0.0003257865,0.000670486,-0.0002282815,-0.4667278,-0.7522275,-9.746237
7968131,-0.0003364691,0.00120552,-0.0001829047,-0.4642236,-0.7544084,-9.739247
7988183,-6.120238e-05,0.001324277,5.862749e-05,-0.4585221,-0.7550728,-9.747067
8008548,-1.656113e-05,0.001132353,0.0002739356,-0.4690968,-0.7597746,-9.743336
8028355,0.0002201081,0.0008688978,0.0002097002,-0.4706514,-0.7640037,-9.745378
8048265,0.000414619,0.0004696218,-0.0001363499,-0.4680978,-0.7612175,-9.741189
8068153,0.0009690554,-0.0001103263,-0.0003264613,-0.460761,-0.7583614,-9.743254
8088184,0.001147685,-0.0006076339,-0.0003636186,-0.4602781,-0.7552572,-9.750725
8108535,0.001428246,-0.0008395371,-0.0002045492,-0.4638722,-0.7547379,-9.755475
8128180,0.00159026,-0.0005025255,-0.0002050775,-0.4574343,-0.7563712,-9.762381
8148175,0.001252538,-0.0002053862,-0.0001572435,-0.454448,-0.7581965,-9.765247
8168177,0.0009387753,-8.549447e-06,-0.0001616149,-0.4605125,-0.7560647,-9.761199
8188343,0.0005299145,0.0008528189,-0.0002101857,-0.4685054,-0.7579913,-9.755665
8208545,0.0003509303,0.001355652,-0.0003293012,-0.4645972,-0.7558081,-9.751785
8228155,0.0002337551,0.001565888,-0.000527237,-0.4654268,-0.7558272,-9.744755
8248204,0.0001624358,0.001568075,-0.0005928578,-0.4689128,-0.7554639,-9.755602
8268147,0.0005189335,0.001533954,-0.0003669031,-0.4645961,-0.74713,-9.753424
8288168,0.000661471,0.001634739,-0.0001562075,-0.460617,-0.7520169,-9.740637
8308537,0.0003272277,0.001976848,-4.171881e-06,-0.4559256,-0.7557321,-9.74668
8328156,-0.0001928024,0.001911425,5.810983e-05,-0.4579109,-0.7583693,-9.754642
8348413,-0.0004484073,0.001635659,2.240593e-05,-0.4675193,-0.7603815,-9.760338
8368178,-0.0005811264,0.0009802369,-0.0001773139,-0.4518527,-0.7564954,-9.748036
8388197,-0.0002489247,0.000525552,-0.0002353809,-0.4498281,-0.7506821,-9.745775
8408568,-0.0001191295,2.648413e-06,-0.0002579848,-0.4573974,-0.7493717,-9.745174
8428177,4.993529e-05,-0.0002697243,-0.0001575655,-0.4603897,-0.754705,-9.746699
8448192,-0.0001241599,5.388597e-05,-0.0002514266,-0.4572175,-0.7575985,-9.753926
8468200,-0.0001232499,4.916994e-05,-0.0002595428,-0.460761,-0.7590451,-9.758425
8488164,0.0001166584,-8.533625e-06,-0.0003410478,-0.464431,-0.7596893,-9.761978
8508851,0.0003418533,2.123979e-05,-0.0002187621,-0.461017,-0.7622837,-9.752435
8528207,0.0006887456,-0.0003014148,-0.000387382,-0.4690624,-0.7571121,-9.754227
8548249,0.001389917,-0.0008443768,-0.0004989853,-0.4693969,-0.7540592,-9.763409
8568179,0.001685009,-0.001044346,-0.0004784513,-0.4719888,-0.7529026,-9.764037
8588155,0.001127801,-0.0004194474,-0.0002789347,-0.4689929,-0.7512448,-9.75696
8608539,0.0008268449,0.0006359522,-0.000412047,-0.4737756,-0.751248,-9.748977
8628161,0.0006599094,0.001677544,-0.0003954658,-0.4684347,-0.7563255,-9.751296
8648180,9.894419e-05,0.002305642,-0.0002471943,-0.4609419,-0.7612256,-9.758081
8668390,-6.070946e-05,0.002029788,-0.0001067441,-0.4521869,-0.7561578,-9.750263
8688182,0.0001156285,0.00123331,-3.696078e-06,-0.4466485,-0.7568015,-9.742828
8708584,0.0006735444,0.0003267546,-3.178113e-06,-0.4579553,-0.758056,-9.755343
8728114,0.001056496,-0.0003106308,3.576863e-05,-0.4640614,-0.7589725,-9.759431
8748225,0.001213428,-0.0007829737,0.0001120383,-0.4662069,-0.7570749,-9.758032
8768172,0.001335421,-0.0009670712,-6.935415e-05,-0.4642729,-0.754257,-9.749864
8788177,0.001282471,-0.0006119557,-0.0003290188,-0.4564307,-0.7566826,-9.754174
8808567,0.001070723,-0.0002939303,-0.0004131981,-0.4644815,-0.7540999,-9.758174
8828380,0.0007984716,0.000139834,-0.0004696032,-0.46599,-0.7508143,-9.760386
8848209,0.0008679249,0.0004318887,-0.0006172164,-0.4631893,-0.7585521,-9.76615
8868206,0.0009346723,0.0005000473,-0.0007058339,-0.4588295,-0.7597497,-9.756611
8888162,0.0005959736,0.0007110921,-0.0006856332,-0.4628845,-0.7605532,-9.750773
8908538,0.0003926563,0.0009561385,-0.0004329458,-0.4563124,-0.7590381,-9.745594
8928155,0.00068488,0.0006414959,-0.00022147,-0.4600348,-0.760989,-9.752727
8948224,0.0007322342,0.0005057442,-0.0001482873,-0.4630389,-0.7595429,-9.75734
8968173,0.0005748694,0.0002486603,3.725633e-05,-0.4656308,-0.7550251,-9.760468
8988392,0.000315394,0.0006192108,0.0001789041,-0.4639219,-0.7534763,-9.75679
9008545,0.0003503535,0.0003687195,0.0002810368,-0.4586934,-0.7539448,-9.771756
9028207,0.0002752102,0.0004853865,0.0003099609,-0.4538396,-0.7567478,-9.778337
9048185,0.000196359,0.0007984012,0.0003425559,-0.4503155,-0.7598314,-9.772038
9068171,0.0001154869,0.0009012098,0.0004036264,-0.4476229,-0.7614058,-9.76432
9088161,0.0001406472,0.0008995983,0.000183132,-0.4416413,-0.755845,-9.754066
9108559,0.0007115866,0.000458764,0.000192537,-0.4517663,-0.7515924,-9.753767
9128149,0.000853702,7.745342e-05,0.000117568,-0.4457308,-0.750347,-9.757739
9148422,0.001067178,-4.071599e-05,2.194497e-06,-0.4557953,-0.7511525,-9.749843
9168176,0.00099672,-0.0002548243,-0.0001134499,-0.4617823,-0.7552916,-9.746683
9188178,0.0008338625,-0.0004550604,-0.0002194421,-0.456351,-0.755703,-9.748456
9208525,0.0008893116,-0.0004011667,-0.0002893044,-0.45014,-0.7598138,-9.755737
9228180,0.0008308958,-7.488213e-05,-0.0001643075,-0.4484186,-0.7573004,-9.760814
9248200,0.0008080322,0.0001833168,-0.0001296975,-0.4495796,-0.7540296,-9.761235
9268164,0.001039129,0.0005173249,-0.0002254953,-0.4606498,-0.7558283,-9.76744
9288155,0.001332389,0.0005833555,-0.0002225377,-0.467484,-0.7549695,-9.773837
9308824,0.001274744,0.0003971373,-0.0001027925,-0.4753295,-0.7535558,-9.772897
9328192,0.001319245,-0.0003258,-3.777717e-06,-0.4714573,-0.7530289,-9.759408
9348211,0.001381709,-0.001450546,-1.17971e-05,-0.4639231,-0.7603223,-9.745808
9368150,0.001569308,-0.001803948,0.0001288883,-0.4634281,-0.7614383,-9.750531
9388182,0.001420468,-0.001476906,0.0003477111,-0.4664638,-0.7512689,-9.761193
9408562,0.00111339,-0.0008026947,0.0005121648,-0.4671057,-0.7547356,-9.75734
9428174,0.0007081825,-0.0006400888,0.0005166856,-0.4623165,-0.7535751,-9.764227
9448196,0.0005385496,-0.0003192488,0.0004577531,-0.4634677,-0.7577258,-9.780279
9468377,0.0006034396,9.670389e-05,0.0003634547,-0.4608969,-0.7614624,-9.767118
9488175,0.0007966583,3.244328e-05,4.467851e-05,-0.4590562,-0.7610072,-9.760747
9508545,0.001154428,-0.0001156889,-0.0001416122,-0.4602783,-0.7572829,-9.763694
9528196,0.00121737,-0.0001806238,-6.266699e-05,-0.4638134,-0.7603354,-9.764165
9548192,0.001297307,-0.0002269441,-0.0001343251,-0.4619482,-0.76222,-9.771957
9568189,0.001425007,-8.603916e-05,-0.000227992,-0.4576004,-0.7616677,-9.768444
9588192,0.00173028,0.0001350418,-0.0002693477,-0.4564869,-0.7561591,-9.760529
9608573,0.001838233,-2.356443e-05,-0.000233705,-0.4625374,-0.7526945,-9.766126
9628405,0.001649225,-0.0003430718,-0.0001784248,-0.4573579,-0.7499245,-9.76385
9648221,0.00159205,-7.403464e-05,-0.0001228002,-0.4562755,-0.7525738,-9.759593
9668191,0.001504555,0.000152215,2.311799e-05,-0.4522191,-0.759013,-9.761454
9688211,0.001236712,-3.043441e-05,3.902956e-05,-0.4493215,-0.756344,-9.749974
9708580,0.0008580919,-0.0005843713,-6.442383e-05,-0.4533521,-0.75418,-9.751656
9728166,0.000375898,-0.001267615,-0.0001048496,-0.4529027,-0.7567115,-9.748801
9748225,0.0007227453,-0.001856861,-7.291079e-05,-0.4559295,-0.7594984,-9.762786
9768191,0.001094035,-0.001494457,0.0001205832,-0.4603244,-0.7603637,-9.762423
9788362,0.001335712,-0.0007077682,0.0002245722,-0.4608717,-0.767373,-9.767444
9808569,0.001237993,-0.0002099273,0.0002450614,-0.453698,-0.7612301,-9.764652
9828164,0.0009770438,-7.786858e-05,0.0002109766,-0.4578862,-0.7599069,-9.772047
9848230,0.0007747515,0.0002306689,-5.726208e-05,-0.4540002,-0.7560405,-9.770462
9868158,0.0009168372,-2.22209e-05,-0.0001805415,-0.4570349,-0.7575685,-9.765441
9888180,0.001052458,-0.0003289738,-0.0004139393,-0.4586656,-0.7597983,-9.764014
9908545,0.001124029,-0.0006574086,-0.0006561728,-0.4623025,-0.7590359,-9.763954
9928200,0.00105523,-0.0003211298,-0.0006234516,-0.4582995,-0.7562916,-9.768027
9948450,0.001121584,-0.0001379258,-0.0004537452,-0.453392,-0.7574126,-9.772336
9968180,0.001041222,-0.0001870483,-0.0002049376,-0.446365,-0.7634753,-9.769267
9988202,0.000737597,-0.0001715869,-6.700961e-05,-0.4372263,-0.7598999,-9.749212
10008560,0.0003047934,-0.0001318018,0.000145647,-0.441289,-0.7558695,-9.757814
10028160,1.52268e-05,0.0001117616,6.633497e-05,-0.4530035,-0.7552566,-9.76998
10048227,2.49908e-05,0.0006070438,-5.978013e-05,-0.4675005,-0.7525375,-9.773777
10068200,0.0002246741,0.0004533701,-0.0002026474,-0.4716471,-0.7602032,-9.784923
10088170,0.0003823171,0.0002150447,-0.0003995943,-0.4663854,-0.7614887,-9.776069
10108831,0.0005437776,0.0002345289,-0.0003710759,-0.4639964,-0.7576944,-9.769377
10128195,0.0007002824,8.144812e-05,-0.0002783191,-0.4581889,-0.7597401,-9.770261
10148218,0.0009358603,-8.135312e-05,-0.0002998067,-0.4509977,-0.7568335,-9.774097
10168190,0.0007909203,-1.809635e-05,-0.0003543202,-0.4514812,-0.7530589,-9.761377
10188157,0.000785661,-0.0003791961,-0.0003439223,-0.4535305,-0.7544289,-9.757644
10208542,0.0007962454,-0.0009600606,-0.0002800681,-0.4575978,-0.7550924,-9.770985
10228168,0.0009397026,-0.0004506479,-0.0002637299,-0.4613398,-0.7539954,-9.767922
10248203,0.0009562796,-0.0002415783,-0.0001630817,-0.4637986,-0.7504017,-9.772207
10268357,0.0009145493,-0.0003798768,-9.439773e-05,-0.4581715,-0.7528902,-9.777335
10288162,0.001111265,-0.0004305894,-0.000100052,-0.4665362,-0.7521809,-9.779281
10308576,0.001117142,-0.0001725165,-8.064788e-05,-0.452767,-0.7520401,-9.773636
10328190,0.001314364,-0.0001504189,-5.903573e-05,-0.4489004,-0.7537404,-9.776968
10348210,0.001660121,-0.0001487791,-0.0001326671,-0.4448669,-0.7590225,-9.775486
10368127,0.001777366,-0.0001932997,-0.000122164,-0.4589689,-0.7627674,-9.779384
10388166,0.00179025,-0.0005126294,-0.0001325379,-0.4614224,-0.7566957,-9.77353
10408539,0.001632764,-0.0003792762,-2.347314e-05,-0.4577107,-0.7496755,-9.771582
10428374,0.001219855,-0.00011804,0.0001772783,-0.4571089,-0.7530912,-9.771162
10448233,0.0008058354,0.0007382724,0.0001783318,-0.4617153,-0.7512417,-9.767598
10468203,0.0008107627,0.00123142,0.0002213546,-0.466505,-0.75697,-9.775158
10488173,0.0004644853,0.001742222,0.0001739118,-0.4573331,-0.7582325,-9.774304
10508572,0.000204167,0.001795709,8.49281e-05,-0.4488626,-0.7588056,-9.780044
10528180,0.0002753454,0.001487022,-3.638623e-05,-0.459404,-0.7574471,-9.785004
10548207,0.0004961494,0.001106026,-0.0001782638,-0.4597308,-0.7569466,-9.783953
10568177,0.0005842497,0.0005769832,-0.0002669275,-0.4480067,-0.7608796,-9.776994
10588408,0.0010122,0.0001408154,-0.0004754783,-0.4476258,-0.7603154,-9.782279
10608538,0.00136724,-0.0001701123,-0.0004175395,-0.4482988,-0.7536004,-9.789902
10628171,0.001226256,-3.413903e-05,-0.0002337566,-0.4508993,-0.7524977,-9.781335
10648219,0.000891423,7.110716e-05,9.478359e-06,-0.4438341,-0.7538059,-9.775172
10668148,0.0003546219,7.023896e-05,6.798207e-05,-0.4367899,-0.7611411,-9.761694
10688151,-3.297938e-06,0.0003171028,0.0001323828,-0.4518487,-0.7566564,-9.765186
10708547,-0.0001595055,0.0001990677,0.0003180243,-0.449487,-0.7532226,-9.773416
10728189,-2.276849e-05,-0.0001862485,0.0004741251,-0.4500808,-0.748244,-9.779464
10748402,0.0002209633,-0.0002523084,0.0006813594,-0.4544059,-0.7509066,-9.788047
10768170,0.0001305445,-4.002963e-05,0.0007537199,-0.4530471,-0.7532513,-9.772009
10788186,0.000172359,9.597182e-05,0.0007640645,-0.4527785,-0.7600919,-9.767495
10808539,0.0003779187,0.000359758,0.0004100815,-0.4596963,-0.758912,-9.774265
10828183,0.0008972522,0.0001565451,0.0002037517,-0.4590058,-0.7524401,-9.783751
10848202,0.001229628,-0.0002483735,0.000161461,-0.4524888,-0.7518351,-9.771767
10868178,0.001184366,-5.646438e-05,0.0001339251,-0.4544385,-0.7542647,-9.769297
10888178,0.0008034243,-0.0002914759,7.662505e-05,-0.4516264,-0.7569738,-9.784835
10908765,0.0006962986,-0.0005006225,0.0001780223,-0.4509372,-0.7558279,-9.788061
10928200,0.0009713353,-0.0005043555,0.000449962,-0.4445552,-0.7530339,-9.792467
10948277,0.001308445,-0.0005183464,0.0006447536,-0.4462184,-0.7534474,-9.780888
10968132,0.001637617,-0.0007961006,0.0006158275,-0.4448768,-0.7600884,-9.776485
10988181,0.001783516,-0.001115602,0.0004340724,-0.4536691,-0.7576566,-9.777094
11008543,0.001958813,-0.001071469,0.0004699209,-0.4545567,-0.758606,-9.7728
11028149,0.00204641,-0.0006682248,0.0004409753,-0.4404736,-0.7591932,-9.764061
11048229,0.001492028,-4.242792e-05,0.0003349237,-0.4444202,-0.7573971,-9.761222
11068374,0.00102037,0.0002961944,0.0001830606,-0.4493058,-0.7566654,-9.765041
11088239,0.000751055,0.0009279072,9.712426e-06,-0.4528357,-0.7523097,-9.776371
11108553,0.0007018865,0.001573837,-5.894738e-06,-0.445076,-0.7537161,-9.780455
11128173,0.0007503685,0.001933202,2.633646e-05,-0.4458013,-0.7541581,-9.788552
11148212,0.0007169904,0.001687402,-1.294549e-05,-0.4513137,-0.7549736,-9.7875
